time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-01-13T05:51:58.698Z,51.1673,-179.1435,32.92,3.4,ml,,213,0.438,0.5,us,us7000gk68,2022-03-19T22:07:56.040Z,"191 km WSW of Adak, Alaska",earthquake,2.4,8.7,0.105,12,reviewed,us,us
2022-01-13T05:47:12.246Z,51.2863,-179.1427,46.51,5.1,mww,,140,0.337,0.37,us,us7000gbj9,2023-12-30T04:32:06.242Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,5.4,5.2,0.068,21,reviewed,us,us
2022-01-13T05:35:12.917Z,51.6672,-176.5066,73.29,3,ml,,198,0.203,0.23,us,us7000gk67,2022-03-19T22:07:56.040Z,"24 km SSE of Adak, Alaska",earthquake,9.2,13.2,0.128,8,reviewed,us,us
2022-01-13T04:20:11.002Z,-18.0772,-176.8503,395.2,4.3,mb,,97,20.698,0.42,us,us7000gdvx,2022-03-19T22:07:56.040Z,"Fiji region",earthquake,13.8,9.1,0.13,17,reviewed,us,us
2022-01-13T04:18:17.226Z,52.3041,-167.5959,6.84,2.9,ml,,254,1.018,0.38,us,us7000gk66,2022-03-19T22:07:56.040Z,"111 km SE of Nikolski, Alaska",earthquake,2.6,8.4,0.115,10,reviewed,us,us
2022-01-13T04:13:45.610Z,-23.0248,-69.2414,79.49,4.1,mb,,68,0.279,0.68,us,us7000gbiy,2022-03-19T22:07:56.040Z,"70 km SSW of Calama, Chile",earthquake,4.6,1.8,0.127,17,reviewed,us,us
2022-01-13T03:33:18.371Z,-16.6184,-172.5756,10,4.5,mb,,73,2.8,0.61,us,us7000gdvn,2022-03-19T22:07:56.040Z,"149 km ESE of Hihifo, Tonga",earthquake,12.6,1.9,0.156,12,reviewed,us,us
2022-01-13T03:24:53.520Z,33.4738333,-116.4405,13.13,2.86,ml,110,25,0.05096,0.21,ci,ci39910327,2022-03-19T22:07:56.040Z,"23km ESE of Anza, CA",earthquake,0.13,0.32,0.14,25,reviewed,ci,ci
2022-01-13T03:20:24.234Z,-45.715,166.6116,16.58,4.4,mb,,73,0.453,0.92,us,us7000gbis,2022-03-19T22:07:56.040Z,"92 km WSW of Te Anau, New Zealand",earthquake,5.7,4.4,0.202,7,reviewed,us,us
2022-01-13T03:19:08.700Z,33.4688333,-116.443,13.97,3.86,mw,124,20,0.05631,0.21,ci,ci39910255,2022-04-11T08:03:05.625Z,"23km ESE of Anza, CA",earthquake,0.11,0.23,,6,reviewed,ci,ci
2022-01-13T03:13:54.822Z,28.8094,87.6854,10,4.1,mb,,111,2.348,0.71,us,us7000gdvm,2022-03-19T22:07:56.040Z,"126 km WSW of Rikaze, China",earthquake,12.1,1.9,0.198,7,reviewed,us,us
2022-01-13T03:08:35.419Z,-8.642,118.3144,124.68,4.1,mb,,82,3.876,0.75,us,us7000gdvl,2022-03-19T22:07:55.040Z,"20 km SW of Dompu, Indonesia",earthquake,8.4,8.1,0.185,8,reviewed,us,us
2022-01-13T02:42:16.982Z,-11.4213,166.644,10,4.4,mb,,84,4.038,0.63,us,us7000gdvk,2022-03-19T22:07:55.040Z,"120 km SE of Lata, Solomon Islands",earthquake,13.8,1.9,0.22,6,reviewed,us,us
2022-01-13T02:30:16.982Z,36.2312,138.1723,204.42,4.3,mb,,107,0.311,0.58,us,us7000gdvs,2022-03-19T22:07:55.040Z,"13 km SW of Kamimaruko, Japan",earthquake,9.2,5,0.153,12,reviewed,us,us
2022-01-13T02:05:53.391Z,-3.5364,150.0634,10,4.6,mb,,78,2.194,0.78,us,us7000gdvj,2022-03-19T22:07:55.040Z,"134 km SW of Kavieng, Papua New Guinea",earthquake,5,1.8,0.136,16,reviewed,us,us
2022-01-13T02:03:27.538Z,-23.3112,-114.7599,10,4.9,mb,,88,39.521,0.98,us,us7000gbic,2022-03-19T22:07:55.040Z,"Easter Island region",earthquake,12,1.8,0.064,80,reviewed,us,us
2022-01-13T01:59:17.331Z,-30.1395,-177.6058,35,4.4,mb,,143,0.916,0.86,us,us7000gdvi,2022-03-19T22:07:55.040Z,"Kermadec Islands, New Zealand",earthquake,8.9,2,0.202,7,reviewed,us,us
2022-01-13T01:53:10.801Z,53.857,-166.8362,10,2.6,ml,,144,0.064,0.43,us,us7000gbpp,2022-03-19T22:07:55.040Z,"19 km W of Dutch Harbor, Alaska",earthquake,3.6,1.8,0.105,12,reviewed,us,us
2022-01-13T01:46:03.461Z,-18.453,-177.3943,10,4.8,mb,,158,14.79,0.63,us,us7000gdvr,2022-03-19T22:07:55.040Z,"Fiji region",earthquake,15.7,1.9,0.16,12,reviewed,us,us
2022-01-13T01:45:59.797Z,51.14,-179.9169,38.33,5,mww,,56,0.546,0.9,us,us7000gbi3,2023-12-29T04:31:59.067Z,"242 km WSW of Adak, Alaska",earthquake,4.6,4.6,0.065,23,reviewed,us,us
2022-01-13T01:21:41.014Z,44.734,148.8707,87.19,4.5,mb,,135,4.538,0.7,us,us7000gbi5,2022-03-19T22:07:55.040Z,"95 km SE of Kuril’sk, Russia",earthquake,12.1,7,0.091,37,reviewed,us,us
2022-01-13T01:20:46.938Z,52.3588,-167.9906,10,3.1,ml,,247,0.809,0.36,us,us7000gk65,2022-03-19T22:07:55.040Z,"87 km SE of Nikolski, Alaska",earthquake,4.6,2,0.097,14,reviewed,us,us
2022-01-12T23:59:21.790Z,16.4582,-95.1278,10,4.1,mb,,112,0.671,1.18,us,us7000gdll,2022-03-19T22:07:55.040Z,"4 km SE of San Pedro Comitancillo, Mexico",earthquake,1.6,1.9,0.117,20,reviewed,us,us
2022-01-12T23:52:01.531Z,-26.7225,-176.3319,28.71,4.9,mb,,124,2.893,0.9,us,us7000gdlm,2022-03-19T22:07:55.040Z,"south of the Fiji Islands",earthquake,10.5,5,0.108,27,reviewed,us,us
2022-01-12T23:30:25.830Z,17.9861,-66.8413,16,2.5,md,7,186,0.0395,0.1,pr,pr2022012005,2022-01-12T23:49:23.275Z,"2 km WSW of Indios, Puerto Rico",earthquake,0.59,0.57,0.15,4,reviewed,pr,pr
2022-01-12T23:01:36.343Z,-37.9102,-74.304,18.73,4.5,mb,,182,1.46,0.58,us,us7000gbh5,2022-03-19T22:07:55.040Z,"66 km WSW of Lebu, Chile",earthquake,8.3,5.7,0.18,9,reviewed,us,us
2022-01-12T22:54:24.522Z,37.6769,25.983,10,4.4,mb,,46,1.569,0.69,us,us7000gbh2,2022-03-19T22:07:55.040Z,"28 km WNW of Agios Kirykos, Greece",earthquake,5.1,1.9,0.088,37,reviewed,us,us
2022-01-12T22:50:45.800Z,19.1713333333333,-155.478333333333,35.64,2.73,ml,53,83,,0.11,hv,hv72869492,2022-03-19T22:07:55.040Z,"3 km S of P?hala, Hawaii",earthquake,0.41,0.57,0.172740284176831,23,reviewed,hv,hv
2022-01-12T22:49:57.290Z,52.4214,-169.9537,67.73,2.6,ml,,212,0.404,0.35,us,us7000giqr,2022-03-19T22:07:55.040Z,"93 km SW of Nikolski, Alaska",earthquake,13.6,15.6,0.097,14,reviewed,us,us
2022-01-12T22:44:50.630Z,40.4398333,-124.2275,25.84,2.61,md,28,82,0.08456,0.1,nc,nc73677651,2022-03-19T22:07:55.040Z,"12km WSW of Rio Dell, CA",earthquake,0.3,0.54,0.181,44,reviewed,nc,nc
2022-01-12T22:24:02.187Z,53.8647,-166.8166,9.37,3.2,ml,,137,0.053,0.28,us,us7000gbif,2022-03-19T22:07:54.040Z,"18 km W of Dutch Harbor, Alaska",earthquake,1.8,1.8,0.094,15,reviewed,us,us
2022-01-12T21:36:15.143Z,5.7034,94.115,55.39,4.1,mb,,140,2.858,0.67,us,us7000gdlh,2022-03-19T22:07:54.040Z,"134 km W of Sabang, Indonesia",earthquake,5.4,10.1,0.185,8,reviewed,us,us
2022-01-12T21:34:43.639Z,52.2905,-168.1213,29.21,2.6,ml,,256,0.816,0.28,us,us7000gipq,2022-03-19T22:07:54.040Z,"87 km SE of Nikolski, Alaska",earthquake,3.2,11.6,0.101,13,reviewed,us,us
2022-01-12T21:21:50.465Z,-18.7067,-69.3354,135.94,4,mb,,87,0.404,0.63,us,us7000gbg8,2022-03-19T22:07:54.040Z,"104 km ESE of Arica, Chile",earthquake,5.9,4.5,0.211,6,reviewed,us,us
2022-01-12T20:46:57.971Z,25.22,94.1077,13.28,4.5,mb,,107,2.065,0.81,us,us7000gbfz,2022-03-19T22:07:54.040Z,"48 km NNE of Imph?l, India",earthquake,7,4.2,0.11,24,reviewed,us,us
2022-01-12T20:45:08.495Z,-6.3129,122.6017,10,4.4,mb,,61,2.335,0.76,us,us7000gdlg,2022-03-19T22:07:54.040Z,"152 km S of Katabu, Indonesia",earthquake,6.5,1.9,0.161,11,reviewed,us,us
2022-01-12T20:23:20.108Z,43.8245,-105.2741,0,3,ml,,84,0.941,0.81,us,us7000gbfr,2022-03-19T22:07:54.040Z,"19 km ENE of Wright, Wyoming",mining explosion,3.7,1.8,0.045,64,reviewed,us,us
2022-01-12T20:13:45.400Z,19.1641666666667,-155.498833333333,36.25,2.65,md,49,109,,0.12,hv,hv72869302,2022-03-19T22:07:54.040Z,"4 km SSW of P?hala, Hawaii",earthquake,0.43,0.56,0.127214089839864,20,reviewed,hv,hv
2022-01-12T19:57:40.825Z,15.7074,-95.3312,35,4.1,mb,,240,0.75,0.76,us,us7000ghqh,2022-03-19T22:07:54.040Z,"40 km S of El Carrizal, Mexico",earthquake,5.8,2,0.157,11,reviewed,us,us
2022-01-12T19:43:49.074Z,-24.3882,-179.9985,514.03,4.5,mb,,101,5.197,0.82,us,us7000gbf9,2022-03-19T22:07:54.040Z,"south of the Fiji Islands",earthquake,11.2,4.3,0.059,85,reviewed,us,us
2022-01-12T19:32:25.573Z,0.8023,123.7153,270.64,4.5,mb,,67,2.06,0.81,us,us7000gbf7,2022-03-19T22:07:54.040Z,"78 km ENE of Gorontalo, Indonesia",earthquake,2.7,7,0.066,68,reviewed,us,us
2022-01-12T19:13:59.389Z,52.2667,-167.6342,10,2.7,ml,,256,1.026,0.5,us,us7000giqi,2022-03-19T22:07:54.040Z,"111 km SE of Nikolski, Alaska",earthquake,3.3,1.9,0.105,12,reviewed,us,us
2022-01-12T19:11:04.830Z,19.4045,-155.485,8.14,2.62,ml,32,48,,0.1,hv,hv72869222,2022-03-19T22:07:54.040Z,"22 km N of P?hala, Hawaii",earthquake,0.38,0.91,0.161823604205539,24,reviewed,hv,hv
2022-01-12T18:36:56.199Z,-57.9649,-25.7521,52.25,4.4,mb,,66,16.122,0.61,us,us7000gdlf,2022-03-19T22:07:54.040Z,"South Sandwich Islands region",earthquake,14.6,6.3,0.154,12,reviewed,us,us
2022-01-12T18:13:01.878Z,61.011,-166.8263,13.3,2.6,ml,,,,0.62,ak,ak022k58r9n,2022-03-19T22:07:54.040Z,"69 km SSW of Hooper Bay, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2022-01-12T18:05:28.928Z,52.2297,-168,12.15,2.8,ml,,220,0.908,0.25,us,us7000gipn,2022-03-19T22:07:54.040Z,"98 km SE of Nikolski, Alaska",earthquake,5.2,9.5,0.094,15,reviewed,us,us
2022-01-12T18:01:58.645Z,52.184,-168.0208,10,3,ml,,233,0.939,0.49,us,us7000gipm,2022-03-19T22:07:54.040Z,"101 km SE of Nikolski, Alaska",earthquake,5.8,2,0.094,15,reviewed,us,us
2022-01-12T17:40:56.176Z,52.201,-167.9797,10,2.9,ml,,233,0.939,0.48,us,us7000giqd,2022-03-19T22:07:54.040Z,"101 km SE of Nikolski, Alaska",earthquake,3.6,2,0.088,17,reviewed,us,us
2022-01-12T17:31:33.409Z,-6.5577,148.7466,35,4.3,mb,,124,4.135,0.88,us,us7000gdld,2022-03-19T22:07:53.040Z,"96 km WSW of Kandrian, Papua New Guinea",earthquake,8.5,2,0.129,17,reviewed,us,us
2022-01-12T17:25:38.692Z,52.3164,-167.5569,10,2.7,ml,,254,1.028,0.43,us,us7000giqb,2022-03-19T22:07:53.040Z,"112 km SE of Nikolski, Alaska",earthquake,4,2,0.105,12,reviewed,us,us
2022-01-12T17:17:14.970Z,52.2847,-167.6385,10,2.8,ml,,255,1.012,0.52,us,us7000gipl,2022-03-19T22:07:53.040Z,"110 km SE of Nikolski, Alaska",earthquake,5.1,2,0.105,12,reviewed,us,us
2022-01-12T16:59:48.199Z,-28.225,-177.5907,36.74,4.7,mb,,72,1.073,1.13,us,us7000gdla,2022-03-19T22:07:53.040Z,"Kermadec Islands region",earthquake,5.6,6.4,0.16,12,reviewed,us,us
2022-01-12T16:55:00.971Z,52.2852,-167.804,10,2.7,ml,,233,0.94,0.35,us,us7000giq7,2022-03-19T22:07:53.040Z,"102 km SE of Nikolski, Alaska",earthquake,3.3,2,0.097,14,reviewed,us,us
2022-01-12T16:37:12.820Z,52.2809,-167.8863,10,2.6,ml,,255,0.91,0.48,us,us7000gipk,2022-03-19T22:07:53.040Z,"98 km SE of Nikolski, Alaska",earthquake,3.5,1.9,0.097,14,reviewed,us,us
2022-01-12T16:18:02.501Z,37.8337,101.5694,10,4.3,mb,,50,2.532,0.78,us,us7000gbdc,2022-03-19T22:07:53.040Z,"92 km SW of Jinchang, China",earthquake,5.7,1.9,0.082,42,reviewed,us,us
2022-01-12T15:46:06.623Z,30.5344,131.1016,35,4.8,mb,,77,1.12,1.3,us,us7000gbcc,2022-03-19T22:07:53.040Z,"24 km SSE of Nishinoomote, Japan",earthquake,6.1,1.9,0.067,69,reviewed,us,us
2022-01-12T15:31:44.375Z,54.8363,-164.1332,10,2.8,ml,,187,0.268,0.48,us,us7000gipj,2022-03-19T22:07:53.040Z,"46 km W of False Pass, Alaska",earthquake,3.6,2,0.094,15,reviewed,us,us
2022-01-12T15:22:37.619Z,-23.9522,179.9102,537.89,4.2,mb,,111,5.633,0.75,us,us7000gdl9,2022-06-23T19:30:39.502Z,"south of the Fiji Islands",earthquake,8,13.7,0.141,14,reviewed,us,us
2022-01-12T15:04:10.959Z,53.244,-169.9922,167.52,3,ml,,177,0.425,0.45,us,us7000giq0,2022-03-19T22:07:53.040Z,"83 km WNW of Nikolski, Alaska",earthquake,14.8,7.3,0.091,16,reviewed,us,us
2022-01-12T14:38:09.439Z,53.8117,-164.0316,27.22,3.1,ml,,189,0.738,0.65,us,us7000gipi,2022-03-19T22:07:53.040Z,"119 km ESE of Akutan, Alaska",earthquake,2.8,12.6,0.081,20,reviewed,us,us
2022-01-12T14:28:12.004Z,52.3613,-167.8805,16.88,4.6,mwr,,136,0.852,0.55,us,us7000gbc1,2022-03-19T22:07:53.040Z,"92 km SE of Nikolski, Alaska",earthquake,5.1,4.6,0.098,10,reviewed,us,us
2022-01-12T13:26:32.510Z,52.4432,-168.05,27.98,3.2,ml,,216,0.721,0.73,us,us7000giph,2022-03-19T22:07:53.040Z,"77 km SE of Nikolski, Alaska",earthquake,5.3,4.4,0.081,20,reviewed,us,us
2022-01-12T13:16:21.730Z,-6.6002,147.3665,80,5.6,mww,,21,4.526,0.42,us,us7000gbb7,2022-03-19T22:07:53.040Z,"43 km ENE of Lae, Papua New Guinea",earthquake,7.2,1.9,0.054,33,reviewed,us,us
2022-01-12T13:15:10.903Z,52.3229,-167.7032,10,4,mb,,179,0.956,0.74,us,us7000gbbq,2022-03-19T22:07:53.040Z,"Fox Islands, Aleutian Islands, Alaska",earthquake,5.2,1.8,0.076,52,reviewed,us,us
2022-01-12T13:11:53.150Z,19.1623333333333,-155.4885,34.67,2.66,md,50,113,,0.11,hv,hv72868817,2022-01-12T21:53:17.360Z,"4 km SSW of P?hala, Hawaii",earthquake,0.39,0.53,0.164994147900232,22,reviewed,hv,hv
2022-01-12T13:01:55.973Z,37.7163,101.4294,10,5,mb,,37,2.528,0.44,us,us7000gbb0,2022-03-19T22:07:53.040Z,"108 km WSW of Wuwei, China",earthquake,7,1.9,0.048,142,reviewed,us,us
2022-01-12T12:49:27.696Z,-4.2297,142.8668,126.48,4.1,mb,,111,4.989,0.47,us,us7000gdl5,2022-03-19T22:07:52.040Z,"5 km ESE of Ambunti, Papua New Guinea",earthquake,13.2,8.7,0.165,10,reviewed,us,us
2022-01-12T12:42:16.768Z,60.1548,-153.2142,133.8,3.7,ml,,,,0.84,ak,ak022k1ueia,2022-03-19T22:07:52.040Z,"61 km E of Port Alsworth, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2022-01-12T12:23:42.621Z,59.9954,-153.0686,5,2.6,ml,,,,0.54,ak,ak022k1qdxo,2022-03-19T22:07:52.040Z,"62 km ENE of Pedro Bay, Alaska",earthquake,,0.1,,,reviewed,ak,ak
2022-01-12T12:19:52.843Z,35.4592,140.4862,47.42,4.2,mb,,150,0.206,0.66,us,us7000gdlc,2022-03-19T22:07:52.040Z,"14 km SE of T?gane, Japan",earthquake,5.2,6.7,0.236,5,reviewed,us,us
2022-01-12T12:16:19.687Z,37.7788,101.3498,10,4.9,mb,,35,10.708,0.58,us,us7000gbau,2022-03-19T22:07:52.040Z,"109 km SW of Jinchang, China",earthquake,5.8,1.9,0.061,83,reviewed,us,us
2022-01-12T11:08:07.310Z,5.039,125.4193,75.61,4.4,mb,,115,2.023,0.63,us,us7000gdl3,2022-03-19T22:07:52.040Z,"40 km S of Sarangani, Philippines",earthquake,8.6,8.3,0.1,29,reviewed,us,us
2022-01-12T10:52:09.856Z,54.1047,-159.7451,19.96,3,ml,,250,0.733,0.6,us,us7000ginl,2022-03-19T22:07:52.040Z,"145 km SSE of Sand Point, Alaska",earthquake,8.1,14.1,0.091,16,reviewed,us,us
2022-01-12T10:49:35.347Z,-39.3264,174.519,193.29,5.7,mww,,34,0.853,0.76,us,us7000gba7,2022-03-19T22:07:52.040Z,"22 km ENE of Eltham, New Zealand",earthquake,6.1,4.3,0.065,23,reviewed,us,us
2022-01-12T10:49:14.820Z,19.2898,-67.1026,38,3.45,md,13,241,0.8223,0.55,pr,pr2022012004,2022-08-06T14:25:08.773Z,"87 km N of Isabela, Puerto Rico",earthquake,2.72,16.66,0.14,6,reviewed,pr,pr
2022-01-12T10:41:54.253Z,52.2601,-168.0447,29.85,3,ml,,250,0.867,0.65,us,us7000gink,2022-03-19T22:07:52.040Z,"93 km SE of Nikolski, Alaska",earthquake,7.7,23.7,0.094,15,reviewed,us,us
2022-01-12T10:39:32.762Z,-23.0784,-69.3922,78,4.1,mb,,77,0.148,0.5,us,us7000gba3,2022-03-19T22:07:52.040Z,"83 km SW of Calama, Chile",earthquake,4.7,4.5,0.213,6,reviewed,us,us
2022-01-12T10:20:43.155Z,37.6825,101.4046,10,5.1,mww,,33,9.979,0.55,us,us7000gba0,2022-03-19T22:07:52.040Z,"111 km WSW of Wuwei, China",earthquake,7.1,1.6,0.075,17,reviewed,us,us
2022-01-12T10:18:56.723Z,-21.3283,-69.8324,48.74,4.1,mb,,81,0.059,0.94,us,us7000gb9z,2022-03-19T22:07:52.040Z,"92 km NNE of Tocopilla, Chile",earthquake,4.9,7.1,0.145,13,reviewed,us,us
2022-01-12T10:04:26.410Z,17.9115,-66.8711,14,2.68,md,15,196,0.0641,0.12,pr,pr2022012003,2022-01-12T11:17:43.346Z,"7 km SSE of Maria Antonia, Puerto Rico",earthquake,0.48,0.59,0.13,4,reviewed,pr,pr
2022-01-12T09:55:26.339Z,52.323,-167.6685,9.46,2.8,ml,,232,0.972,0.46,us,us7000gipg,2022-03-19T22:07:52.040Z,"105 km SE of Nikolski, Alaska",earthquake,3.4,10.4,0.101,13,reviewed,us,us
2022-01-12T09:41:27.146Z,-56.2958,-27.5103,100.35,4.5,mb,,104,5.512,0.52,us,us7000gdl8,2022-03-19T22:07:52.040Z,"South Sandwich Islands region",earthquake,12.5,9.2,0.14,15,reviewed,us,us
2022-01-12T09:17:06.428Z,52.4114,-167.9109,19.53,2.7,ml,,241,0.803,0.49,us,us7000gipf,2022-03-19T22:07:52.040Z,"87 km SE of Nikolski, Alaska",earthquake,6.1,16.5,0.097,14,reviewed,us,us
2022-01-12T09:07:46.193Z,56.9463,-158.0887,7.3,2.5,ml,,,,0.52,ak,ak022jzuny3,2022-03-19T22:07:52.040Z,"32 km E of Port Heiden, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2022-01-12T09:06:03.170Z,32.9341667,-115.535,11.04,2.54,ml,45,47,0.03913,0.29,ci,ci39909663,2022-03-19T22:07:52.040Z,"5km S of Brawley, CA",earthquake,0.26,0.51,0.219,19,reviewed,ci,ci
2022-01-12T08:46:38.220Z,17.9181,-66.863,10,3.38,md,25,192,0.0593,0.14,pr,pr2022012002,2022-03-19T22:07:52.040Z,"7 km SSE of Maria Antonia, Puerto Rico",earthquake,0.48,0.58,0.17,21,reviewed,pr,pr
2022-01-12T08:24:27.341Z,52.3778,-167.7005,10,2.7,ml,,250,0.921,0.37,us,us7000gipb,2022-03-19T22:07:52.040Z,"100 km SE of Nikolski, Alaska",earthquake,3.3,1.9,0.101,13,reviewed,us,us
2022-01-12T08:00:54.905Z,52.4146,-167.3882,10,2.5,ml,,266,1.047,0.39,us,us7000gini,2022-03-19T22:07:51.040Z,"115 km ESE of Nikolski, Alaska",earthquake,2.4,2,0.109,11,reviewed,us,us
2022-01-12T07:20:43.950Z,17.9198,-66.858,14,2.64,md,21,191,0.0592,0.21,pr,pr2022012001,2022-01-12T23:48:16.899Z,"7 km SSE of Maria Antonia, Puerto Rico",earthquake,0.5,0.56,0.07,12,reviewed,pr,pr
2022-01-12T06:48:03.902Z,52.1217,-167.6358,10,2.6,ml,,269,1.131,0.32,us,us7000gip9,2022-03-19T22:07:51.040Z,"123 km SE of Nikolski, Alaska",earthquake,5.7,2,0.115,10,reviewed,us,us
2022-01-12T06:35:28.686Z,-58.6954,-25.3789,10,4.8,mb,,45,7.57,0.76,us,us7000gb91,2022-03-19T22:07:51.040Z,"South Sandwich Islands region",earthquake,9.6,1.8,0.081,47,reviewed,us,us
2022-01-12T06:17:33.221Z,23.1568,94.6845,98.81,4.6,mb,,98,1.124,0.66,us,us7000gb8w,2022-03-19T22:07:51.040Z,"60 km SSE of Mawlaik, Myanmar",earthquake,6.1,7,0.141,15,reviewed,us,us
2022-01-12T06:17:20.333Z,52.4053,-167.774,10,2.8,ml,,249,0.869,0.53,us,us7000gip6,2022-03-19T22:07:51.040Z,"94 km SE of Nikolski, Alaska",earthquake,4.4,2,0.101,13,reviewed,us,us
2022-01-12T06:14:23.730Z,55.2592,-164.9001,179.29,2.7,ml,,192,0.734,0.33,us,us7000gip5,2022-03-19T22:07:51.040Z,"105 km WNW of False Pass, Alaska",earthquake,19.5,24.9,0.162,5,reviewed,us,us
2022-01-12T06:02:41.311Z,55.2346,-156.7552,0.9,2.9,ml,,,,0.56,ak,ak022jy1a6b,2022-03-19T22:07:51.040Z,"156 km SE of Chignik, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2022-01-12T05:49:42.553Z,52.3153,-167.7888,25.36,2.6,ml,,260,0.924,0.43,us,us7000gip3,2022-03-19T22:07:51.040Z,"100 km SE of Nikolski, Alaska",earthquake,4.1,12.3,0.109,11,reviewed,us,us
2022-01-12T05:44:14.763Z,52.197,-168.2369,14.1,3.2,ml,,180,0.863,0.68,us,us7000gdkx,2022-03-19T22:07:51.040Z,"92 km SSE of Nikolski, Alaska",earthquake,5.1,6.2,0.088,17,reviewed,us,us
2022-01-12T05:30:58.674Z,-59.1344,-25.7707,35,4.6,mb,,76,15.623,0.83,us,us7000gdkw,2022-03-19T22:07:51.040Z,"South Sandwich Islands region",earthquake,8.6,1.9,0.105,27,reviewed,us,us
2022-01-12T05:30:29.182Z,-37.9716,-74.0775,10,4.3,mwr,,137,1.972,0.71,us,us7000gb8l,2022-03-19T22:07:51.040Z,"54 km SW of Lebu, Chile",earthquake,4.3,1.9,0.058,29,reviewed,us,us
2022-01-12T05:29:04.870Z,52.1166,-167.7785,10,4,mb,,213,1.08,1.3,us,us7000gb8m,2022-03-19T22:07:51.040Z,"117 km SE of Nikolski, Alaska",earthquake,5.3,1.9,0.096,29,reviewed,us,us
2022-01-12T05:26:44.602Z,36.474,70.5248,79.01,4.9,mb,,42,0.651,0.87,us,us7000gb8k,2022-03-19T22:07:51.040Z,"51 km SSW of Jurm, Afghanistan",earthquake,6.1,5,0.049,128,reviewed,us,us
2022-01-12T05:12:56.267Z,-4.8057,134.0684,10,4.3,mb,,66,2.609,1.05,us,us7000gdku,2022-03-19T22:07:51.040Z,"171 km ENE of Tual, Indonesia",earthquake,6.4,1.9,0.16,11,reviewed,us,us
2022-01-12T04:54:26.489Z,-4.9044,132.8011,10,4.5,mb,,118,2.047,0.73,us,us7000gdks,2022-03-19T22:07:51.040Z,"80 km N of Tual, Indonesia",earthquake,10.3,1.9,0.241,5,reviewed,us,us
2022-01-12T04:51:46.650Z,17.9495,-67.032,6,3.04,md,20,228,0.0234,0.07,pr,pr2022012000,2022-08-06T14:26:17.914Z,"3 km SSE of La Parguera, Puerto Rico",earthquake,0.45,0.21,0.2,14,reviewed,pr,pr
2022-01-12T04:50:45.870Z,52.3535,-174.0954,145.97,3.5,ml,,160,0.028,0.39,us,us7000ginh,2022-03-19T22:07:51.040Z,"18 km NNE of Atka, Alaska",earthquake,8.9,8.1,0.094,15,reviewed,us,us
2022-01-12T04:25:48.376Z,52.3079,-168.0464,10,4.2,mb,,137,0.827,0.95,us,us7000gb8b,2022-03-19T22:07:50.040Z,"89 km SE of Nikolski, Alaska",earthquake,4.7,1.9,0.065,69,reviewed,us,us
2022-01-12T03:52:09.527Z,52.4294,-167.401,10,3.6,mb,,193,1.03,0.41,us,us7000gdkq,2022-03-19T22:07:50.040Z,"113 km ESE of Nikolski, Alaska",earthquake,4.4,1.9,0.497,1,reviewed,us,us
2022-01-12T03:34:09.926Z,-21.5657,-179.148,619.41,4.3,mb,,208,4.626,0.8,us,us7000gdkp,2022-03-19T22:07:50.040Z,"Fiji region",earthquake,12.8,14.2,0.125,18,reviewed,us,us
2022-01-12T03:17:56.691Z,52.366,-167.7047,10,2.7,ml,,286,1.039,0.33,us,us7000ging,2022-03-19T22:07:50.040Z,"100 km SE of Nikolski, Alaska",earthquake,6.2,2,0.128,8,reviewed,us,us
2022-01-12T03:17:41.405Z,0.463,96.8611,10,4.6,mb,,158,1.099,0.71,us,us7000gdky,2022-03-19T22:07:50.040Z,"226 km SSW of Singkil, Indonesia",earthquake,7.5,1.9,0.129,18,reviewed,us,us
2022-01-12T03:06:13.405Z,-3.326,129.1327,10,4.9,mb,,67,3.137,0.87,us,us7000gb7c,2022-03-19T22:07:50.040Z,"23 km E of Amahai, Indonesia",earthquake,5.1,1.8,0.119,24,reviewed,us,us
2022-01-12T03:04:27.246Z,-32.8546,-179.1915,52.51,5.1,mb,,47,3.743,0.92,us,us7000gb7e,2022-03-19T22:07:50.040Z,"south of the Kermadec Islands",earthquake,9.2,4.1,0.085,48,reviewed,us,us
2022-01-12T02:51:44.086Z,52.3101,-167.6435,10,3.7,mb,,201,1.101,0.31,us,us7000gb78,2022-03-19T22:07:50.040Z,"108 km SE of Nikolski, Alaska",earthquake,5.3,2,0.168,9,reviewed,us,us
2022-01-12T02:48:02.204Z,52.3617,-167.4509,10,3.1,ml,,237,1.084,0.81,us,us7000gdl1,2022-03-19T22:07:50.040Z,"115 km SE of Nikolski, Alaska",earthquake,4,2,0.101,13,reviewed,us,us
2022-01-12T02:43:01.549Z,54.5525,-163.2826,19.94,2.5,ml,,188,0.314,0.37,us,us7000ginf,2022-03-19T22:07:50.040Z,"34 km SSE of False Pass, Alaska",earthquake,4.3,5.5,0.088,17,reviewed,us,us
