latitude,longitude,depth,magnitude,distance,gravity,force
-48.7787,106.8254,10.0,5.5,366516,9.81,2.43418247002891e-15
30.7254,57.3614,10.0,5.2,361016,9.78,2.5089159180871213e-15
-27.9974,-177.3606,46.66,5.1,360040,9.79,2.522536743099845e-15
-0.47,-80.3101,17.0,6.1,358273,9.79,2.547480370819513e-15
9.8662,-40.642,10.0,5.3,357923,9.78,2.552464985222062e-15
-32.7469,-178.771,38.0,5.8,357618,9.78,2.5568206597077182e-15
-13.9285,170.3981,10.0,5.5,357579,9.8,2.5573784186565482e-15
2.2218,126.7633,35.0,5.3,358744,9.79,2.5407955170181565e-15
36.3969,137.9329,2.87,5.1,359024,9.78,2.5368339694433016e-15
-3.1108,102.1648,45.54,5.1,359615,9.78,2.5285026322713186e-15
-10.7936,161.5483,19.02,5.1,359970,9.78,2.5235179067563255e-15
30.6339,79.1601,10.0,5.1,362196,9.78,2.49259493035527e-15
-0.6299,123.6681,28.0,5.5,362324,9.78,2.490834098643785e-15
35.7238,77.5618,74.3,5.2,363590,9.8,2.473518407921386e-15
27.45,65.7132,12.47,5.3,363628,9.78,2.473001457696336e-15
-5.028,102.9493,53.36,5.3,366651,9.79,2.432390279984959e-15
-16.6243,176.1015,10.0,5.1,368296,9.78,2.4107101850863527e-15
-15.2772,-173.4664,10.0,5.3,368325,9.8,2.4103305863994934e-15
10.1164,140.2197,12.79,6.4,368590,9.78,2.40686598891572e-15
-30.5548,-178.4924,12.0,5.9,368981,9.78,2.4017676994120415e-15
9.9836,140.1265,10.0,5.3,369751,9.79,2.3917748366615893e-15
10.0116,140.1871,8.0,6.3,370705,9.78,2.379480331991148e-15
-16.1147,-173.9172,155.0,5.7,373920,9.78,2.3387382405014932e-15
10.0928,140.2016,10.0,6.1,377603,9.8,2.29333835682754e-15
-48.1607,104.3803,10.0,5.3,381074,9.78,2.251751027703455e-15
-21.3975,168.509,10.0,5.4,383729,9.81,2.22069933825339e-15
-20.8328,-173.7212,7.0,5.7,387534,9.8,2.177305576565026e-15
35.0786,45.7614,17.55,5.4,388235,9.79,2.169449956809984e-15
-14.3337,167.4429,186.0,5.6,388923,9.79,2.1617812851650983e-15
-19.7083,-71.0591,12.0,5.5,389235,9.79,2.158317026090642e-15
30.7372,57.2795,12.0,6.0,391924,9.79,2.128802095794167e-15
30.8275,57.2982,8.0,6.0,394266,9.78,2.1035863950472052e-15
-54.2189,2.1628,17.0,6.5,397522,9.79,2.0692676555970287e-15
-21.2198,169.5292,23.0,5.5,400979,9.81,2.0337414964919615e-15
14.7213,-91.5224,101.12,5.1,402306,9.79,2.0203470950537478e-15
-21.868,-174.4018,10.0,5.3,402603,9.79,2.0173673767629652e-15
-7.4921,108.1743,90.0,6.5,403026,9.78,2.0131349025245122e-15
39.6987,141.9361,30.11,5.2,403130,9.8,2.0120963342036098e-15
-56.3586,-26.7386,51.06,5.1,403466,9.82,2.00874644667642e-15
-27.2204,65.973,10.0,5.1,403477,9.78,2.0086369191955043e-15
-7.8842,106.8195,44.0,5.2,403669,9.78,2.006726608660051e-15
-17.3357,-177.5368,391.9,5.5,404487,9.78,1.998618350304584e-15
0.9329,-27.7217,10.0,5.4,404703,9.79,1.996485495550529e-15
-59.6236,-151.1228,10.0,5.5,405185,9.79,1.9917383620740603e-15
10.0651,140.3501,10.0,5.1,405925,9.79,1.984483115696986e-15
10.3867,125.961,55.24,5.1,405929,9.78,1.9844440059346736e-15
10.0439,140.1435,10.0,5.4,406234,9.78,1.981465288204067e-15
30.7011,132.044,15.36,5.2,406600,9.82,1.9778996714079953e-15
-21.8597,-114.3194,10.0,5.5,406592,9.79,1.9779775054678776e-15
29.964,95.0865,27.66,5.1,406450,9.79,1.979359824914531e-15
-20.4962,-173.9349,10.0,5.3,406336,9.79,1.9804706232358817e-15
30.6154,132.0779,10.0,5.5,405828,9.79,1.9854318815142505e-15
29.293,142.5379,7.8,5.2,405193,9.79,1.9916597143698817e-15
29.2899,142.6475,10.0,5.8,405129,9.79,1.99228902646513e-15
16.1392,-98.2997,14.17,5.1,405105,9.78,1.992525095400378e-15
30.6761,132.0082,21.27,5.1,405087,9.78,1.9927021746379545e-15
-16.3069,-172.8918,10.0,5.1,404281,9.79,2.000655647502544e-15
-15.1378,168.0885,10.0,5.1,404177,9.79,2.001685369414805e-15
31.3839,56.2594,10.0,5.2,404127,9.79,2.0021807110270105e-15
53.8592,160.6039,47.29,5.5,402024,9.78,2.0231824367363904e-15
-15.3635,-172.9319,38.11,5.5,394261,9.79,2.103639750558753e-15
-27.8848,74.0048,10.0,5.5,390483,9.78,2.1445429296411012e-15
4.0013,126.521,34.05,5.1,390320,9.81,2.1463344519142297e-15
-7.3248,161.485,21.7,5.2,389184,9.79,2.1588827296168818e-15
-23.6541,-176.9029,101.88,5.2,378815,9.78,2.278686985525847e-15
12.0416,144.3652,18.57,5.4,375895,9.78,2.3142267487390397e-15
-24.8871,-70.2061,47.78,5.4,374886,9.79,2.326700925805163e-15
-11.4199,165.863,10.0,5.1,373752,9.78,2.3408412196410385e-15
4.0803,126.7919,23.79,5.7,371503,9.79,2.3692689154641272e-15
-56.5571,-142.1743,10.0,5.5,370434,9.81,2.3829631388817512e-15
13.8443,-92.0527,22.13,5.3,367575,9.8,2.4201766978280403e-15
8.4361,92.415,17.07,5.1,367167,9.79,2.4255583400529845e-15
-53.0916,-117.4105,10.0,5.7,365000,9.78,2.4544448489397635e-15
-5.4289,150.844,95.07,5.7,364460,9.78,2.4617234644482887e-15
-19.3429,-69.4283,103.33,5.2,362794,9.79,2.4843845227963308e-15
-11.8634,165.4973,9.55,5.1,358228,9.81,2.5481204314340746e-15
5.4949,124.9006,30.8,5.1,358225,9.78,2.5481631107183433e-15
-8.1161,68.0644,10.0,5.1,357688,9.78,2.555820011471704e-15
-53.0266,-118.3468,10.0,5.1,357643,9.78,2.5564632178877846e-15
-38.9126,46.4223,10.0,5.2,356600,9.78,2.571439608957157e-15
-18.8355,169.3488,242.77,5.2,356754,9.82,2.569220061432801e-15
-24.8235,178.45,579.49,5.9,357084,9.78,2.5644735544349016e-15
11.9902,144.1082,10.0,5.1,359143,9.78,2.535153116809604e-15
13.1978,-89.2796,73.5,5.2,359313,9.79,2.532754795139815e-15
29.6374,140.5205,9.46,5.5,360462,9.78,2.5166338330353953e-15
29.6113,140.5166,10.0,5.1,360468,9.79,2.516550054850758e-15
42.6601,19.8624,10.0,5.1,362784,9.79,2.4845214868721083e-15
4.1849,126.6877,28.62,5.1,376073,9.8,2.312036562924392e-15
18.8565,147.0714,10.0,5.1,377693,9.81,2.2922455334992834e-15
55.0292,165.6965,38.44,5.1,378142,9.79,2.286805211051223e-15
24.7382,94.9055,33.0,5.6,379304,9.78,2.2728153908657336e-15
12.713,-88.1447,52.25,5.3,379868,9.8,2.2660713836369713e-15
1.6755,-90.8224,10.0,5.8,389722,9.78,2.1529262929033366e-15
35.3367,141.199,18.93,5.4,394587,9.79,2.1001652150722065e-15
-30.5186,-177.8929,66.76,5.2,395094,9.79,2.0947786459111714e-15
17.4825,-83.52,19.0,7.5,395444,9.8,2.0910721890297633e-15
-21.7678,169.1144,10.0,5.1,395893,9.78,2.0863317213101905e-15
23.7157,126.7353,10.0,5.1,399271,9.8,2.0511785766594614e-15
33.7131,45.7239,10.0,5.5,400215,9.79,2.041513626795149e-15
33.8578,45.7935,10.0,5.3,400218,9.78,2.04148302088574e-15
33.8017,45.7299,10.0,5.3,400251,9.8,2.041146401302213e-15
33.2164,46.42,10.0,5.2,400269,9.78,2.040962825711224e-15
33.711,45.7897,10.0,5.1,400348,9.8,2.0401574256342407e-15
33.7205,45.7027,10.0,5.3,400362,9.8,2.0400147462362347e-15
59.141,-31.0014,10.0,5.4,400611,9.79,2.0374795896416578e-15
-23.9514,179.9604,519.64,5.5,401692,9.78,2.026528155092293e-15
18.3719,96.0717,9.0,6.0,401760,9.82,2.0258422119793575e-15
18.4229,95.9558,10.0,5.2,401765,9.8,2.0257917887317852e-15
18.4505,96.1686,10.0,5.2,401795,9.78,2.025489288776198e-15
-11.1579,163.0324,11.0,5.8,405426,9.79,1.989371142024786e-15
-15.7675,-74.7092,39.0,7.1,406275,9.78,1.9810653818471936e-15
36.4525,70.7313,199.53,5.3,406276,9.79,1.981055629546079e-15
13.464,120.51,54.71,5.1,406394,9.79,1.9799053634176e-15
-4.77,144.869,55.92,5.5,406452,9.78,1.9793403455668584e-15
-15.2175,167.5127,118.4,5.4,406463,9.8,1.9792332142944608e-15
0.4389,123.6688,237.71,5.3,406451,9.78,1.9793500852047505e-15
-15.7065,-178.9742,10.0,5.2,406440,9.79,1.979457225966341e-15
-4.6667,144.0598,85.17,5.4,405734,9.78,1.986351953364509e-15
10.9283,-86.3469,22.0,5.8,405649,9.78,1.9871844839782082e-15
-19.4497,-179.2959,666.76,5.9,405428,9.79,1.9893515147051617e-15
34.99,86.9597,10.0,5.1,405152,9.78,1.992062833100862e-15
-17.6781,167.8608,10.0,5.2,404408,9.78,1.999399275862177e-15
-30.0251,-177.743,41.51,5.8,403778,9.79,2.0056433219193406e-15
-15.0485,-172.7484,10.0,5.1,403368,9.81,2.00972263251874e-15
52.5167,153.0124,466.2,5.8,402718,9.79,2.016215383935208e-15
-6.3958,132.8126,33.0,5.6,402213,9.79,2.021281495494007e-15
-13.229,-74.578,80.84,5.3,401509,9.79,2.028375880381409e-15
26.6862,-111.0785,10.0,6.3,399912,9.8,2.0446083724748434e-15
-28.9219,-71.9104,35.04,5.2,397564,9.78,2.06883046988181e-15
-18.8806,-69.4445,116.0,6.3,395689,9.78,2.088483519235125e-15
-5.9035,154.7264,139.4,5.2,386710,9.78,2.186594248826628e-15
-7.0924,105.9632,48.19,5.9,386597,9.82,2.1878726925852507e-15
56.0039,-149.1658,14.06,7.9,386023,9.82,2.19438407981053e-15
56.4812,-149.1477,32.65,5.5,385579,9.82,2.1994407218772704e-15
-62.4873,165.4328,10.0,5.4,383549,9.82,2.2227841810077724e-15
-5.7774,-12.5434,10.0,5.6,383287,9.79,2.2258240362489546e-15
56.5996,-148.1359,10.0,5.3,383246,9.78,2.226300303017346e-15
56.546,-148.5352,10.0,5.5,383097,9.8,2.228032413964378e-15
-20.3342,-68.9998,105.35,5.3,381500,9.82,2.2467250231461996e-15
41.1034,142.4323,31.0,6.3,380850,9.78,2.2544005777172937e-15
8.2527,91.7665,10.0,5.8,377778,9.78,2.291214139660773e-15
55.5423,166.4497,11.15,6.2,377582,9.82,2.293593461386312e-15
8.3429,91.8589,10.0,5.3,377232,9.78,2.297851478284155e-15
-17.7869,-179.6108,639.56,5.8,375752,9.78,2.315988535220303e-15
40.4556,-126.3332,8.88,5.8,374471,9.78,2.331860822977791e-15
40.4185,-126.3804,10.89,5.1,374311,9.79,2.3338547663690856e-15
56.031,-149.265,34.39,5.3,372666,9.8,2.3545041653198187e-15
16.164,-47.166,10.0,5.1,371345,9.8,2.3712854991087437e-15
-1.0963,126.8786,26.53,5.4,370674,9.81,2.3798783473619693e-15
-3.5138,145.8477,10.0,6.3,368266,9.78,2.411102967755959e-15
-3.8291,146.3313,22.49,5.1,368252,9.78,2.4112862991876765e-15
-3.2852,145.9799,10.0,5.3,367577,9.78,2.4201503613585258e-15
7.2827,-79.6764,9.8,5.7,364187,9.82,2.4654155369018866e-15
55.4538,166.4348,10.0,5.3,363811,9.78,2.4705142022466917e-15
52.1941,-168.58,19.28,5.1,363805,9.81,2.470595692096734e-15
-3.7505,148.71,10.0,5.5,362731,9.8,2.4852475856004193e-15
-28.2506,-68.9024,79.29,5.1,362362,9.79,2.4903117109055304e-15
-53.0623,9.6842,10.0,6.6,361619,9.78,2.500555655283848e-15
-52.9896,10.2474,10.0,5.2,360908,9.78,2.51041770503191e-15
43.5517,-127.4685,10.0,5.5,360869,9.78,2.5109603483788475e-15
-31.2729,-68.6683,86.89,5.4,360755,9.82,2.512547545826957e-15
-15.8497,-74.6096,34.0,5.5,359024,9.81,2.5368339694433016e-15
-7.8355,118.8054,14.82,5.1,359404,9.78,2.531472385885309e-15
-6.9322,155.8725,42.24,5.4,359468,9.78,2.530571054973416e-15
36.5261,70.8507,193.73,6.2,359707,9.82,2.5272093992010472e-15
-6.9051,147.2141,67.8,5.6,360060,9.78,2.522256515728372e-15
4.9551,-164.2797,10.0,5.1,360378,9.82,2.5178071670297986e-15
7.2401,-79.6427,7.0,5.6,360490,9.78,2.5162429039626597e-15
7.4378,-79.6878,10.0,5.2,360498,9.78,2.5161312266724966e-15
-10.7953,164.3277,8.0,5.5,360757,9.78,2.5125196872897016e-15
56.4579,-149.0659,10.0,5.1,360839,9.78,2.511377886072134e-15
-1.7441,-77.672,20.54,5.2,361197,9.8,2.506402054459593e-15
-56.8969,-140.8435,10.0,5.6,361829,9.81,2.4976539293150876e-15
-16.3828,-177.2905,10.0,5.4,362774,9.78,2.4846584622744385e-15
-16.5186,-177.4612,10.0,6.0,362788,9.78,2.4844666998826807e-15
-31.5621,-70.0399,100.73,5.2,364808,9.78,2.4570290983111172e-15
-0.2471,125.1824,38.0,5.5,365011,9.78,2.4542969164855744e-15
53.1093,-35.1806,10.0,5.3,366167,9.8,2.438824802804063e-15
-65.7721,-175.5695,10.0,5.8,367231,9.82,2.4247129745651205e-15
-65.8853,-175.5723,10.0,5.6,367500,9.79,2.42116462585034e-15
-41.7222,85.0933,10.0,5.1,369834,9.81,2.390701408932836e-15
-56.3228,-25.6397,10.0,5.2,373082,9.83,2.3492563771212246e-15
-7.5618,127.7524,153.74,5.1,373210,9.78,2.3476452024483106e-15
83.0415,-6.7663,10.0,5.2,379296,9.79,2.2729112669882192e-15
82.9855,-6.4562,10.0,5.5,379302,9.8,2.2728393593276237e-15
24.1572,121.7078,12.0,6.1,379442,9.8,2.2711624821828877e-15
24.1256,121.7641,9.14,5.5,379514,9.78,2.2703008107443645e-15
-9.1356,122.4646,138.46,5.1,381003,9.79,2.2525903345817528e-15
-35.4235,178.8656,10.0,5.1,384505,9.79,2.211744844761682e-15
26.9834,140.1995,477.84,5.4,387414,9.79,2.178654609557694e-15
24.1338,121.6586,17.0,6.4,391912,9.79,2.1289324618775824e-15
23.9222,121.6571,10.0,5.1,392015,9.79,2.1278138759244908e-15
24.1074,121.779,4.9,5.2,392397,9.82,2.1236730223679757e-15
24.0463,121.7745,9.26,5.2,392425,9.83,2.123369979884682e-15
-18.9595,169.4739,243.29,5.6,392537,9.79,2.1221584583705084e-15
23.9922,121.7557,14.0,5.4,392676,9.79,2.120656315041187e-15
-20.5937,-178.2155,559.55,5.3,396175,9.79,2.0833626487979254e-15
-29.247,-72.6041,10.0,5.1,396281,9.83,2.0822482531779563e-15
24.0739,121.7386,15.0,5.7,396806,9.81,2.0767419999520502e-15
79.7637,2.9411,10.0,5.7,398788,9.78,2.056150236875757e-15
4.7466,96.194,10.0,5.2,399974,9.8,2.043974551805942e-15
52.5917,-179.3839,211.45,5.7,400154,9.79,2.0421360962602566e-15
-37.4387,-73.9794,4.3,5.6,401592,9.79,2.0275375280214898e-15
-17.8709,-178.6605,556.91,6.0,403246,9.78,2.0109388789344383e-15
18.9311,-104.6522,13.0,5.8,403476,9.78,2.0086468758690527e-15
18.6315,-61.9765,43.36,5.2,403807,9.81,2.0053552557502008e-15
51.5662,177.343,29.29,5.1,403993,9.79,2.003509133598959e-15
-15.3723,-173.0365,10.0,5.1,404230,9.79,2.0011605079759757e-15
-21.3996,-179.2817,604.22,5.6,404313,9.78,2.000338969843411e-15
-3.8176,151.9248,268.0,5.8,405482,9.79,1.988821686852671e-15
-16.6587,-74.1634,10.0,5.4,405608,9.78,1.9875862447012827e-15
8.1718,-83.0015,11.99,5.3,405687,9.78,1.9868122291423146e-15
-20.919,-179.1396,631.16,5.5,405695,9.78,1.986733873031841e-15
-31.3599,-175.8792,14.35,5.1,405659,9.78,1.987086512036716e-15
-30.997,-178.1005,35.0,5.1,405659,9.78,1.987086512036716e-15
13.8205,146.4377,10.0,6.0,405629,9.78,1.9873804495994214e-15
13.8398,146.3405,11.0,5.7,404699,9.78,1.9965249618276793e-15
13.8029,146.3351,10.0,5.6,404652,9.78,1.996988778256277e-15
13.7415,146.3782,10.0,5.3,404625,9.78,1.9972552990889916e-15
14.0555,146.2966,10.0,5.2,404624,9.81,1.9972651712555813e-15
12.3508,93.1579,57.51,5.2,404617,9.79,1.9973342784712216e-15
-5.9879,133.8125,10.0,5.2,403118,9.79,2.0122161279879926e-15
-3.0902,148.326,10.0,5.3,400016,9.78,2.043545356851779e-15
-0.0684,-17.8411,10.0,5.6,399982,9.79,2.0438927899622136e-15
-5.2592,151.4137,120.36,5.3,399626,9.78,2.047535945961836e-15
51.6899,-176.778,50.81,5.2,398203,9.78,2.0621960549155392e-15
16.3855,-97.9787,22.0,7.2,395261,9.78,2.093008908286112e-15
16.1557,-97.8665,3.48,5.8,395137,9.78,2.094322750459055e-15
16.5065,-97.8801,19.23,5.2,392358,9.78,2.1240952253772025e-15
-58.5765,-25.9211,62.28,5.3,391619,9.81,2.1321192866176987e-15
7.5807,-78.828,10.0,5.1,389949,9.78,2.150420467672323e-15
16.2857,-97.7314,22.0,5.9,387668,9.78,2.1758006366522252e-15
-0.3455,-19.8656,10.0,5.3,385052,9.82,2.205465354721664e-15
-56.2608,-27.5278,104.66,5.2,382946,9.82,2.2297898378527754e-15
-52.9221,9.927,10.0,5.2,380009,9.79,2.2643900719424675e-15
23.7689,-44.9481,10.0,5.3,377066,9.78,2.29987514156294e-15
-3.2616,130.7772,10.0,5.4,376838,9.78,2.302658991194435e-15
-3.1769,130.8239,10.0,5.3,376832,9.78,2.302732318639755e-15
19.7668,120.3517,10.0,5.2,369448,9.78,2.395699637755793e-15
37.5968,141.7329,30.57,5.6,366185,9.79,2.438585045481857e-15
-6.0699,142.7536,25.21,7.5,366071,9.8,2.4401041058918136e-15
-5.8339,142.263,10.0,5.7,366031,9.78,2.4406374459495947e-15
-6.4113,143.1395,10.0,5.4,366024,9.78,2.4407307984373383e-15
-6.4333,143.4712,10.0,5.1,366009,9.78,2.4409308575188513e-15
-6.3345,143.2018,10.0,5.4,366008,9.78,2.440944195665515e-15
24.4411,122.0403,10.0,5.1,366006,9.78,2.440970872286825e-15
-6.4581,143.9946,10.0,5.1,365986,9.78,2.441237662553997e-15
-6.4284,143.489,10.0,5.3,365901,9.78,2.4423720092947046e-15
-6.095,142.7965,10.0,5.1,365848,9.78,2.443079708081208e-15
-5.7029,142.338,10.0,5.1,365772,9.78,2.4440950583401954e-15
-5.9434,142.6129,18.95,5.2,365722,9.78,2.44476339716904e-15
-6.2339,143.1834,10.0,5.1,365679,9.78,2.4453383878404462e-15
-6.1543,142.6644,18.58,5.3,365666,9.78,2.4455122621635904e-15
-6.3201,143.1047,10.0,5.1,365626,9.79,2.446047376413323e-15
-6.3187,142.9359,10.0,5.1,365356,9.78,2.449663995947584e-15
-6.2961,142.9725,10.0,5.1,365300,9.78,2.45041511392524e-15
-6.0559,143.0421,10.0,5.2,365297,9.78,2.4504553621371213e-15
-5.4592,151.8089,20.16,5.6,365191,9.78,2.4518781023773348e-15
-6.2394,142.7852,10.0,5.1,365136,9.78,2.452616804954053e-15
-6.124,142.6359,10.0,5.1,365030,9.78,2.45404142829111e-15
-6.3991,143.2581,9.0,5.9,364937,9.78,2.4552923561674215e-15
-6.2345,142.849,10.0,5.1,364881,9.78,2.456046064489051e-15
-6.4973,143.5497,22.0,5.8,364725,9.78,2.4581475114694834e-15
-6.3014,143.222,10.0,5.1,364693,9.78,2.458578910873425e-15
-6.2863,143.4385,24.79,5.1,364688,9.78,2.4586463272886856e-15
-2.7774,126.6859,9.0,6.1,364633,9.78,2.4593880909057005e-15
-6.5052,143.255,19.0,6.3,364542,9.78,2.4606161099005925e-15
-5.7828,142.5555,10.0,5.2,364426,9.78,2.4621828306967022e-15
-6.0251,142.7088,20.0,5.4,364391,9.78,2.4626558420374045e-15
-6.4892,143.3953,13.06,5.1,364352,9.79,2.463183072397388e-15
-6.3585,143.4032,10.0,5.2,364172,9.78,2.4656186387036154e-15
-18.8679,169.2903,203.0,5.5,364033,9.78,2.4675019098463974e-15
-5.6974,142.3117,10.0,5.1,364026,9.78,2.4675968079000466e-15
-6.4033,143.0332,12.0,5.7,364012,9.78,2.467786620431731e-15
-6.333,142.7863,10.0,5.2,363994,9.82,2.4680306972983082e-15
-6.3773,143.196,3.7,5.2,363933,9.78,2.468858116024356e-15
-6.3684,143.5279,10.0,5.1,363932,9.78,2.4688716837321036e-15
-6.0871,142.8535,10.0,5.2,363935,9.78,2.468830980944386e-15
-60.2494,150.7793,10.0,6.1,363942,9.79,2.468736011687368e-15
-6.1967,142.8306,10.0,5.1,363968,9.78,2.4683833167048167e-15
-6.1696,142.4681,16.0,6.1,364106,9.78,2.46651258485627e-15
-6.1708,142.4599,10.0,5.1,364129,9.78,2.4662010029839152e-15
-6.1266,142.5114,10.0,5.1,364190,9.78,2.4653749195529888e-15
1.0047,98.7464,71.1,5.2,365410,9.78,2.448940030639972e-15
0.998,98.7382,66.77,5.3,365558,9.78,2.446957473808609e-15
24.2648,123.7672,10.25,5.2,366620,9.78,2.4328016448129667e-15
-6.2195,142.7311,10.0,5.1,368050,9.78,2.4139338389051694e-15
-6.1353,130.2782,135.0,5.9,368246,9.78,2.411364876202279e-15
-6.0278,142.5071,7.0,5.3,368344,9.78,2.4100819324238362e-15
-6.1349,142.6146,10.0,5.1,368376,9.79,2.409663233745841e-15
-22.0513,-63.7515,525.26,5.4,368590,9.78,2.40686598891572e-15
-6.0528,142.5373,10.0,5.1,369086,9.81,2.4004013526162685e-15
-44.32,-76.1549,10.0,5.1,370755,9.78,2.3788385820798334e-15
-0.1719,96.7849,10.0,5.1,371278,9.79,2.3721414101169704e-15
-6.1753,142.8011,10.0,5.2,371359,9.78,2.3711067105444933e-15
-21.2784,168.5011,10.0,5.1,371945,9.78,2.3636412305551187e-15
-0.6573,123.1382,49.22,5.3,377369,9.78,2.2961833576435076e-15
-6.3142,143.0677,10.0,5.1,379286,9.78,2.2730311206727745e-15
-6.2267,142.6868,9.98,5.3,379496,9.78,2.2705161826257223e-15
-6.0741,142.7211,6.0,5.7,379927,9.81,2.2653676282816685e-15
-20.4241,-68.5636,120.59,5.1,380321,9.78,2.2606763673895987e-15
45.0674,147.7711,104.0,5.4,381151,9.78,2.250841323593745e-15
-6.331,142.5994,10.0,6.0,381164,9.79,2.2506877915801277e-15
52.5851,160.4502,22.33,5.2,385758,9.81,2.197400019952165e-15
-6.2314,142.4131,10.0,5.5,388447,9.82,2.1670825919635107e-15
6.9478,94.1757,71.56,5.1,388723,9.79,2.164006352793212e-15
-55.3188,-29.3742,10.0,5.3,389376,9.78,2.156754178866685e-15
-55.9688,-28.2591,127.29,5.2,390221,9.78,2.1474236504196064e-15
-6.4395,142.6957,10.0,5.1,390360,9.78,2.1458946067487435e-15
-6.3043,142.6116,20.49,6.7,390840,9.78,2.1406269938672667e-15
-6.1381,142.916,10.0,5.2,390885,9.78,2.1401341498343183e-15
-6.9421,142.7461,10.0,5.1,390937,9.81,2.1395648531218463e-15
-6.3112,142.7766,10.0,5.2,390976,9.79,2.1391380296465673e-15
-6.2657,142.6437,10.0,5.2,391137,9.78,2.137377366035226e-15
-6.2581,142.8253,10.0,5.1,391935,9.81,2.128682604070045e-15
45.7657,152.3817,32.0,5.8,393871,9.78,2.107807743027813e-15
17.9872,145.5203,215.49,5.1,395050,9.78,2.095245297693497e-15
-5.4456,151.3913,50.0,5.6,395652,9.78,2.088874152940525e-15
28.0261,57.6064,35.46,5.2,395830,9.78,2.086995892081985e-15
-6.2684,142.9474,10.0,5.3,398082,9.78,2.0634498852582786e-15
-3.3499,130.9136,10.0,5.4,398084,9.78,2.063429151496542e-15
-3.3428,130.9337,10.0,5.6,398131,9.78,2.062941998043385e-15
29.3372,142.2269,10.0,5.2,398477,9.81,2.0593610232696046e-15
-16.76,35.4269,17.0,5.5,398928,9.79,2.054707317240574e-15
6.0846,116.5853,10.0,5.2,399576,9.79,2.048048405181797e-15
-43.9851,-81.8003,10.0,5.3,399744,9.78,2.0463273045241267e-15
-4.3762,153.1996,22.86,6.8,400227,9.82,2.0413912072869322e-15
-4.2814,153.3875,30.0,5.8,402328,9.78,2.0201261488563476e-15
-21.0006,-178.606,540.34,5.7,402837,9.78,2.01502436030778e-15
-30.6524,-178.1425,10.0,5.4,402983,9.79,2.013564545557716e-15
-18.6136,-174.4673,81.43,5.2,403064,9.78,2.0127553324303827e-15
-1.8366,152.5306,14.26,5.2,403071,9.79,2.0126854233325563e-15
-56.3638,-27.8642,10.0,5.5,404292,9.78,2.000546781075626e-15
-1.4235,-15.2095,10.0,5.9,404534,9.78,1.998153966071701e-15
-46.3559,95.9296,10.0,5.6,404216,9.81,2.0012991305554e-15
1.9973,99.0036,124.41,5.1,402787,9.78,2.0155246618140156e-15
-10.2699,-74.9846,35.68,5.1,401566,9.79,2.0278000885087645e-15
-20.3824,-176.0598,138.29,5.1,399468,9.79,2.049155973888541e-15
-21.5629,170.5015,117.43,5.1,396894,9.78,2.075821184642104e-15
-56.5116,-25.7721,8.0,5.4,392889,9.81,2.1183575621958563e-15
-47.6789,-13.509,10.0,5.7,389693,9.78,2.1532467358449294e-15
18.3849,96.151,19.05,5.1,387497,9.78,2.177721394764742e-15
0.488,121.4659,104.61,5.3,385146,9.79,2.2043889398322106e-15
-24.5267,-175.8404,10.0,5.1,384888,9.82,2.207345243817764e-15
45.3686,150.2496,79.51,5.2,384209,9.79,2.21515407598748e-15
-15.6916,167.7356,122.18,5.1,382987,9.81,2.229312450944738e-15
30.685,50.3867,10.0,5.1,380713,9.79,2.2560233667981746e-15
16.3103,-98.4707,6.69,5.2,378013,9.78,2.2883662589910185e-15
1.4793,127.9345,7.53,5.2,375702,9.78,2.3166050192012133e-15
-10.8807,165.9288,61.64,5.1,374970,9.78,2.3256585971579967e-15
-4.5415,102.8449,63.67,5.3,374882,9.82,2.326750577980275e-15
-30.1742,-177.7218,22.22,5.5,374224,9.78,2.334940046665256e-15
-15.1153,166.9555,40.48,5.1,373490,9.78,2.344126531226382e-15
-56.4328,-26.8683,78.49,5.1,372434,9.78,2.3574384575826846e-15
12.6529,-44.5694,10.0,5.6,372298,9.78,2.35916111088594e-15
-15.966,-177.5939,10.0,5.2,371628,9.81,2.3676753390554948e-15
13.4048,40.0116,10.0,5.2,370641,9.78,2.380302150889838e-15
10.1795,125.9706,31.47,5.2,370635,9.78,2.380379218239146e-15
-5.4959,151.4971,33.0,6.3,370593,9.79,2.3809187944987935e-15
-45.7783,96.0692,10.0,6.0,370180,9.79,2.3862344138938956e-15
-22.9187,-174.9273,13.13,5.2,369931,9.78,2.3894478365987988e-15
-5.8752,152.2423,35.0,5.1,369805,9.78,2.39107637984611e-15
-29.005,-175.8634,10.0,5.1,369706,9.79,2.392357117814257e-15
-7.3049,128.4848,144.0,5.7,369671,9.82,2.392810150175297e-15
-26.7926,-63.3697,577.24,5.6,369501,9.78,2.395012424597649e-15
32.5916,140.6901,50.0,5.7,369496,9.78,2.3950772433948534e-15
-6.6343,129.8172,169.0,6.4,369352,9.78,2.3969451545188948e-15
